Date,Close,High,Low,Open,Volume
2020-02-28,66.57080078125,66.6607659041814,63.17448845726534,63.49756882222855,75782000
2020-03-02,69.04508209228516,69.1325671323239,65.94874117281783,67.18116155132975,48630000
2020-03-03,66.67317962646484,70.0908598830992,66.20644869650529,69.55753111606114,48046000
2020-03-04,68.91635131835938,68.99439389588407,66.75868261840037,67.55991974765391,38266000
2020-03-05,65.56228637695312,67.54400633982956,64.86939883210496,67.1110786615198,51226000
2020-03-06,64.5368881225586,64.925075996096,62.67992605650966,63.47569489098918,53212000
2020-03-09,60.41886520385742,62.36728273523853,59.64546249485645,59.90889601413038,67308000
2020-03-10,63.641204833984375,63.67898229147157,60.578409413501305,62.62772840573728,52228000
2020-03-11,60.411407470703125,62.67544988137964,59.450122411402184,62.11577691981049,52170000
2020-03-12,55.41609573364258,59.34076865589522,55.33607365710192,55.96731974197705,84534000
2020-03-13,60.626129150390625,60.62761946775025,55.52708983578505,58.60166384672442,74002000
2020-03-16,53.89613342285156,57.27291198038116,53.40455621769497,54.47618542376152,85048000
2020-03-17,55.659149169921875,56.2088790213284,52.48849365769715,54.33253175622031,77230000
2020-03-18,54.515953063964844,54.99808782757447,51.55753638457849,52.51335698735759,84668000
2020-03-19,55.43498611450195,57.55637514311419,52.69219162739723,54.32955743025755,73022000
2020-03-20,53.2991828918457,56.86150781334008,52.95970149096022,56.45044946553972,72036000
2020-03-23,52.518821716308594,53.249479191652995,50.37734943351669,52.75243370280985,80882000
2020-03-24,56.387821197509766,56.41466207819796,54.208772474557875,54.86238849538553,66890000
2020-03-25,54.79876708984375,57.10555457316273,53.97963483890174,55.99068344869247,81630000
2020-03-26,57.744258880615234,58.15282955839548,54.35341159654071,55.261515397668944,71434000
2020-03-27,55.207340240478516,57.19353514827021,54.96876052436819,55.95092139973999,64170000
2020-03-30,57.00217056274414,57.24125083925356,54.500045261768,55.919604786381996,51482000
2020-03-31,57.79694747924805,58.41825436041338,56.57073858488567,57.02603244942712,49728000
2020-04-01,54.954341888427734,56.1507330261739,54.54825884648502,55.768502646451104,46884000
2020-04-02,55.710845947265625,56.010066024672426,54.496066660826315,54.588515634492126,39298000
2020-04-03,54.56962966918945,55.84504550771148,53.67146888928155,55.62013273340428,46268000
2020-04-06,58.995323181152344,59.38003741675749,56.21286277753327,56.56377752588411,53294000
2020-04-07,58.97494125366211,60.88806874036126,58.76220509940849,60.68924979828808,47746000
2020-04-08,60.15642166137695,60.59332355609591,59.05695803573239,59.96853928476818,39502000
2020-04-09,60.214576721191406,60.916406256417574,59.48317595113111,60.842345443861696,43508000
2020-04-13,60.51826858520508,60.66489988568642,59.02902441236704,60.10174574189505,34796000
2020-04-14,63.08650207519531,63.72471056828957,61.48104728958791,61.88663734394952,49408000
2020-04-15,62.7504997253418,63.644686308005326,61.65352001852975,61.912478764567375,33434000
2020-04-16,62.80020523071289,63.572117557784665,61.763865861481925,63.3285663347433,50362000
2020-04-17,63.783363342285156,64.33905833971211,63.18591670418022,63.86289244385634,38980000
2020-04-20,62.95627975463867,63.701351210065894,62.695826888900434,63.174480417033166,33910000
2020-04-21,60.45763397216797,62.34292719867451,60.128091802956206,61.98157263078473,43060000
2020-04-22,62.78728103637695,63.900809732899994,61.73304649153227,61.90900253130434,41848000
2020-04-23,63.438411712646484,64.28338753433388,62.909557613443866,63.201819089318995,31324000
2020-04-24,63.5875244140625,63.64169915498115,62.103346598335165,62.68588243768549,32792000
2020-04-27,63.41703796386719,64.42455316485619,63.075072703333674,64.41709778596568,32012000
2020-04-28,61.31901168823242,64.02194313301901,61.245948213043825,64.01598186333527,59026000
2020-04-29,66.67765808105469,67.59768828160567,65.8754274227804,66.67666453611275,75872000
2020-04-30,67.03453826904297,67.24130938277065,65.7337679879585,65.85256866013069,53378000
2020-05-01,65.64032745361328,67.20403064008039,65.16266746077368,66.03249707745816,41450000
2020-05-04,65.947998046875,65.99075081917105,64.56621206415049,65.02498715660894,30080000
2020-05-05,67.15631103515625,68.29106828212649,66.47784877912613,66.50071548121355,33030000
2020-05-06,66.9669418334961,68.15090616156535,66.96644885316002,67.68219562664584,24308000
2020-05-07,68.22246551513672,68.47297531829581,67.36307202995464,67.89342016817766,27952000
2020-05-08,69.00830078125,69.5247317232771,68.36760847879624,68.74784793832936,27738000
2020-05-11,69.74840545654297,70.4079827401591,68.45071449247327,68.50678531161839,28242000
2020-05-12,68.38053894042969,70.33193699014535,68.33232546711884,69.94026793418828,27812000
2020-05-13,67.0678482055664,68.86476924011397,66.02753069062172,68.44566008211063,36252000
2020-05-14,67.40583038330078,67.46994815658417,65.80434982342369,66.3565635770035,32062000
2020-05-15,68.25379180908203,68.31790958707347,66.55439007274572,67.10114316186369,34154000
2020-05-18,68.78811645507812,69.20488960993757,67.3123912152337,67.68517535607755,36448000
2020-05-19,68.26844024658203,69.18872056471936,68.26844024658203,68.94005375418064,25612000
2020-05-20,69.9203872680664,70.10429927131004,68.95264411206486,69.06844898556592,33108000
2020-05-21,69.72553253173828,70.3562817888678,69.26079626672453,69.98399827975388,27700000
2020-05-22,70.10429382324219,70.22059925235538,69.18028188716664,69.42284336313,26188000
2020-05-26,70.43233489990234,71.62425502977672,70.18928045462451,71.43885652399406,41212000
2020-05-27,70.47309112548828,70.66693854965564,69.15343604859676,70.44377017624024,33716000
2020-05-28,70.41793060302734,71.61630508271254,69.38755623156207,69.4303014173292,33844000
2020-05-29,71.0238265991211,71.20525094173134,70.24993092186654,70.42836704529746,36418000
2020-06-01,71.16797637939453,71.47316154563931,70.48105757694032,70.50044308067852,24342000
2020-06-02,71.53578186035156,71.5551673631801,70.52230534549511,71.10484122235546,25562000
2020-06-03,71.39462280273438,71.90021583015454,71.06642684582344,71.49005620753205,25124000
2020-06-04,70.1917724609375,71.52285721343539,69.82147599100242,71.09738487059398,29686000
2020-06-05,71.4945297241211,71.82556220824016,69.88460014278819,70.24097939900902,34698000
2020-06-08,71.90309143066406,71.9716839472108,70.69676112196676,70.69676112196676,28084000
2020-06-09,72.37777709960938,72.9662818306812,71.7341040791656,71.84096704276895,28184000
2020-06-10,72.85941314697266,73.27737699359224,72.38323970622497,72.54577151106733,30504000
2020-06-11,69.7772216796875,72.29400695812683,69.68576247581366,71.69780428655184,39826000
2020-06-12,70.24147033691406,71.42543456116277,68.89150068728176,71.002449885584,38928000
2020-06-15,70.57300567626953,70.81904077198267,68.98594279129571,69.12908910438111,30078000
2020-06-16,71.7097396850586,72.32110343890686,70.87370587600252,71.83400104226499,34184000
2020-06-17,72.12726593017578,72.5686425742845,71.14609860432768,71.93043785491443,30992000
2020-06-18,71.37373352050781,72.14167539925141,70.92888331255725,72.02983714156329,31638000
2020-06-19,71.16300201416016,71.96225208538065,70.64756451923488,71.77337235474663,63158000
2020-06-22,72.16404724121094,72.20827894949937,70.74000921309958,71.0277959365229,30848000
2020-06-23,72.78783416748047,73.3609806345057,71.83500186702639,72.35192582829461,28596000
2020-06-24,71.17543029785156,73.33509368523443,71.06508613192928,72.64370015237024,35120000
2020-06-25,71.64065551757812,71.71869050679253,70.58045967033316,71.07253743641537,24610000
2020-06-26,67.59321594238281,71.24898323692742,67.20005279506249,71.14659502556485,85354000
2020-06-29,69.33635711669922,69.36767274455556,66.95253173730234,67.50772619261076,36204000
2020-06-30,70.26285552978516,70.51337299091625,68.78911722509481,69.11120785327184,40848000
2020-07-01,71.47712707519531,71.72366272005128,70.07446166676,70.13808645986579,35504000
2020-07-02,72.80225372314453,73.70936022797545,71.89365310878918,71.91950044513077,37182000
2020-07-06,74.34309387207031,74.88437104432944,73.20783614410247,73.56570948579932,31280000
2020-07-07,73.82020568847656,75.39185723761469,73.73918247929498,74.05977894801298,29164000
2020-07-08,74.3580093383789,74.84908598121807,73.84257188414807,74.27450605898217,24994000
2020-07-09,75.10306549072266,75.68610183177752,73.96458453284686,74.87740947886682,28466000
2020-07-10,76.63148498535156,76.73536730479013,74.38484495989114,74.86250492033803,37126000
2020-07-13,75.12046813964844,78.39062613199559,74.81742179895949,77.04204450848576,36928000
2020-07-14,75.57974243164062,75.69754197004247,73.73670145633712,74.07518931359142,31700000
2020-07-15,75.23479461669922,76.31288946619499,74.45741775678125,75.70649334668163,32214000
2020-07-16,75.45149993896484,75.48579619596023,73.87635977137711,74.55681662263096,30386000
2020-07-17,75.3297119140625,75.72188146253526,74.47827441850674,75.63142338632588,29134000
2020-07-20,77.82340240478516,78.05055253689311,74.7357533135508,75.31530848366864,31146000
2020-07-21,77.46055603027344,78.88061982081402,77.25477848221965,78.88061982081402,24324000
2020-07-22,77.9610824584961,78.03613680795574,76.84819846820074,77.56394514031136,18640000
2020-07-23,75.336181640625,78.12908167249957,74.92423216613831,77.88553425507715,32552000
2020-07-24,75.14682006835938,75.43341608136954,73.98025415989288,74.50364758790789,30880000
2020-07-27,76.05790710449219,76.59322306315377,75.31283180961593,75.33221731286518,24920000
2020-07-28,74.57372283935547,75.87299898743439,74.44051956000557,75.80838822977442,34044000
2020-07-29,75.65131378173828,76.11018741693535,74.62292656637854,74.87095632509876,22130000
2020-07-30,76.12004089355469,76.43914327889114,74.17012918881476,74.40771537798264,33428000
2020-07-31,73.70985412597656,75.00167475573284,72.27189897990974,74.80584024537085,68798000
2020-08-03,73.28688049316406,74.08314232124403,72.84897744300898,73.89277607096011,46604000
2020-08-04,72.815673828125,73.83909339507412,72.50154676609031,73.39224844568261,38070000
2020-08-05,73.2451171875,73.68251964865046,72.74061631509628,73.03089070120413,39590000
2020-08-06,74.56179809570312,74.67562346498651,72.86687858268712,73.15267824891221,39908000
2020-08-07,74.28295135498047,75.3940909871806,73.64424610269486,74.5568208619512,31556000
2020-08-10,74.36296844482422,74.75936248586667,73.21876887325952,73.91960476260361,25786000
2020-08-11,73.5786361694336,75.05386832346794,73.46332428645557,74.18105808899057,29088000
2020-08-12,74.8858642578125,75.17246023276782,73.823673803476,73.840078669937,28740000
2020-08-13,75.473876953125,76.4083249498057,74.95471558155182,75.0707707341816,29104000
2020-08-14,74.94103240966797,75.64534952534594,74.699965058978,75.33518909412157,27096000
2020-08-17,75.45050048828125,75.82974637518097,74.95295451851092,75.2859740299076,27566000
2020-08-18,77.4695053100586,77.66185862569023,75.73531449759304,75.85808175254648,40542000
2020-08-19,76.91928100585938,78.21905006294371,76.74133787719893,77.20656716094116,33212000
2020-08-20,78.62016296386719,78.8249469566417,76.45553222449537,76.71647804336872,34138000
2020-08-21,78.55406951904297,79.41395612036278,77.93698709894733,78.38556884764117,28930000
2020-08-24,78.94078063964844,80.23160803861073,78.56153462909766,79.22806684942472,28198000
2020-08-25,79.93585205078125,80.10484569537806,78.63607537767888,78.63607537767888,44942000
2020-08-26,82.13080596923828,82.47078035185446,79.70621509548977,79.92491632462286,79868000
2020-08-27,81.23362731933594,82.26102091871294,80.80716147926914,82.19540903924614,37232000
2020-08-28,81.73465728759766,81.87184233279594,81.05569446051668,81.19188596077241,29980000
2020-08-31,81.2261734008789,81.9113477055188,81.03382008716446,81.90762380846677,36468000
2020-09-01,82.54483795166016,82.79435423191664,81.12875589083004,81.34795009173867,36506000
2020-09-02,85.90338134765625,86.14692878931284,82.82418082689115,83.19423460034993,50224000
2020-09-03,81.60691833496094,84.98056449032774,80.27582604316629,84.98056449032774,62156000
2020-09-04,79.08192443847656,81.76944814324297,76.92340649465322,80.73310500069755,52172000
2020-09-08,76.166748046875,77.73120196091531,75.94904037700455,76.22241689539787,52218000
2020-09-09,77.38798522949219,77.98642532118576,76.34871462148662,77.41632021691461,35494000
2020-09-10,76.14835357666016,78.73602207718892,75.83944456773972,77.57089738587088,32372000
2020-09-11,75.58670806884766,78.29461104290279,74.42560289853895,76.34619354923895,31942000
2020-09-14,75.51512145996094,77.7379088739021,75.33917300540455,76.49554547481087,33932000
2020-09-15,76.61656951904297,77.51771464498847,76.139159870231,76.34618123382214,26622000
2020-09-16,75.59564208984375,77.63849923107817,75.54196033079278,77.31740980593236,26234000
2020-09-17,74.33464050292969,74.96927299726208,73.06568647106627,74.35800776890527,37596000
2020-09-18,72.56814575195312,74.70608768308306,71.43190193197998,74.45791380011298,62078000
2020-09-21,71.13516235351562,71.99008121918324,69.91193410765115,71.57753254458565,57776000
2020-09-22,72.84003448486328,73.04183029155864,71.30267155764221,72.07607425587777,31664000
2020-09-23,70.34237670898438,72.61635843366443,69.96909959070089,72.50800894239521,33148000
2020-09-24,70.99250793457031,71.75890269383308,70.07595896012809,70.13460844724713,29004000
2020-09-25,71.82109069824219,72.071600548698,70.249431486595,71.20823272137471,26460000
2020-09-28,72.79330444335938,73.40367473093676,72.0368527160217,73.27494619778422,40158000
2020-09-29,73.03238677978516,73.39687367194625,72.50924365355029,73.08507499901698,19564000
2020-09-30,73.04580688476562,74.04735322094507,72.5626786188085,72.90662717316646,34032000
2020-10-01,74.06424713134766,74.50910493473182,73.52346295344805,73.77496631408265,35590000
2020-10-02,72.49009704589844,73.72178162498719,72.11731297437478,72.66953426815141,25682000
2020-10-05,73.8619613647461,73.97081142200756,72.78088583435967,72.87731278725977,22266000
2020-10-06,72.2425765991211,73.89873253155969,72.00150923372281,73.34303755608803,24908000
2020-10-07,72.58305358886719,73.01398659465444,71.37572976422659,72.78186873545032,34924000
2020-10-08,73.85748291015625,74.05977927522679,72.82164027332355,72.82164027332355,23756000
2020-10-09,75.3133316040039,75.3779423631946,74.03244738324081,74.29339324316747,28706000
2020-10-12,77.99388885498047,79.22209237291605,76.17570169087834,76.6941197671101,49652000
2020-10-13,78.11964416503906,79.03023185460579,77.69815359966466,78.7185848826081,32020000
2020-10-14,77.94071960449219,78.91512943258037,77.06840221859906,78.46311194038933,38586000
2020-10-15,77.495849609375,78.28988158879896,76.79502124233704,76.90039009146055,30800000
2020-10-16,78.18574523925781,78.58935197693114,77.68820679972632,77.82986657585121,28694000
2020-10-19,76.27709197998047,78.93827529246002,75.94854717858597,78.55604873238526,32142000
2020-10-20,77.33679962158203,78.40892558436386,75.83273949233003,75.90133201224288,44834000
2020-10-21,79.19475555419922,80.45824895062577,78.1171612450081,78.20165807218324,51366000
2020-10-22,80.28925323486328,80.62028572036941,78.78171186485989,79.18182985247326,28672000
2020-10-23,81.56517028808594,81.63276168112569,80.54671846773708,80.82307564677458,27516000
2020-10-26,79.05259704589844,81.42798084092748,78.35921648129232,80.77039064509484,37066000
2020-10-27,79.73902130126953,79.86750714227254,78.67137002189794,79.31206241931072,24580000
2020-10-28,75.3829116821289,77.6061920748562,75.28350410454713,77.526169998785,36680000
2020-10-29,77.89895629882812,79.21463727842118,75.66225161078412,75.66821288019602,40062000
2020-10-30,80.57157135009766,83.8515741104925,79.74896165652687,83.11147415172613,86582000
2020-11-02,80.82108306884766,82.54781854811127,80.32403759830662,80.92695247990848,50708000
2020-11-03,82.02294921875,82.5940555694379,80.35337648387689,81.10689314572127,33234000
2020-11-04,86.93971252441406,88.04489847929796,84.79744773703756,85.00869358113158,71418000
2020-11-05,87.64751434326172,89.15206747855508,87.00830849660346,88.5238057946487,41316000
2020-11-06,87.56698608398438,88.09782724144289,86.50330909504159,87.17929122904432,33218000
2020-11-09,87.62911987304688,90.36585065496678,87.48099825668152,89.01587342882392,45366000
2020-11-10,86.50529479980469,87.62911536400355,85.35761399079746,86.04303858212343,52722000
2020-11-11,87.11766052246094,87.6897603825174,86.8519896401044,86.98296313256536,25280000
2020-11-12,86.9749984741211,87.8910543983123,86.76425320396302,86.86515488727476,24950000
2020-11-13,88.32598114013672,88.52579744416447,86.71207730594617,87.36221218021788,29998000
2020-11-16,88.54269409179688,89.42196621130572,87.86223714433399,88.06155288101546,24936000
2020-11-17,87.98451232910156,88.72262522891631,87.82794177697225,88.3220066615566,22942000
2020-11-18,86.82291412353516,88.14953176958504,86.79110551593189,87.73996371336385,23470000
2020-11-19,87.67484283447266,87.95666828061665,86.33704605723594,86.40538829182792,24998000
2020-11-20,86.59476470947266,88.17586628085006,86.57836742642321,87.73896439031057,46270000
2020-11-23,86.23043060302734,87.17680867977535,85.37849996771469,86.96308275833893,43232000
2020-11-24,87.92137908935547,88.05657703434686,85.87404716605192,86.01371985509947,31560000
2020-11-25,88.04812622070312,88.4015248131851,87.30802632263958,88.12069291597456,20916000
2020-11-27,89.12970733642578,89.66701039820259,88.09833938060959,88.13064855348478,17698000
2020-11-30,87.51679992675781,88.87497596971994,87.2314932353114,88.53295378466312,36476000
2020-12-01,89.37374114990234,90.70234570066864,87.9457290259996,88.19425175099651,34738000
2020-12-02,90.857421875,91.24014899406414,88.9449390950509,89.37374090742132,24440000
2020-12-03,90.79878234863281,91.81424594750905,90.59399832717298,90.66159730436907,24546000
2020-12-04,90.85941314697266,91.11638480630795,90.31266767888276,90.68693830767911,27564000
2020-12-07,90.43643951416016,91.07713193320492,89.75548956208482,90.41257926568349,26418000
2020-12-08,90.39021301269531,90.55672660285539,89.27956622868066,89.97020893180783,21926000
2020-12-09,88.67936706542969,91.17155671314377,87.86819459456373,90.06513457308975,30152000
2020-12-10,88.24197387695312,88.53920305704648,86.50181420512405,87.96710324809516,27256000
2020-12-11,88.56208038330078,88.69529125203123,87.48001131796775,87.63210712538749,24414000
2020-12-14,87.48299407958984,89.33846589601443,87.34158456536424,88.2255817410188,32004000
2020-12-15,87.86619567871094,88.04761998952515,86.9804618825303,87.69968970824085,29646000
2020-12-16,87.62911987304688,88.12616535436386,87.28516373255606,88.12019650069875,30270000
2020-12-17,86.87857818603516,88.06572783973995,86.41931015381009,87.90299125040045,32494000
2020-12-18,86.0390625,87.23694384207946,85.50275307411921,87.19071746290244,80328000
2020-12-21,86.45459747314453,86.52816530048314,84.44802360601581,85.16923859623337,36568000
2020-12-22,85.6657943725586,86.35693000745506,85.12277277426921,86.20905866884438,18734000
2020-12-23,86.10717010498047,86.88305283827903,85.74233434577387,85.89493070938681,20676000
2020-12-24,86.42875671386719,86.78415002145125,85.94463486726981,86.2373969207932,6936000
2020-12-28,88.27975463867188,89.00733292960712,86.80079848338528,87.064232002517,27860000
2020-12-29,87.41638946533203,89.0924316226632,87.28566624676921,88.86130726884078,25988000
2020-12-30,86.4620590209961,87.73325807792254,85.77017251629067,87.5799184450094,26122000
2020-12-31,87.07640838623047,87.42682637212828,86.25827343882948,86.25827343882948,20238000
2021-01-04,85.9013900756836,87.51231313199494,84.88791361986503,87.35772968299852,38038000
2021-01-05,86.53164672851562,86.8671539730337,85.39316553687496,85.74035262307665,22906000
2021-01-06,86.2518081665039,86.88355102713716,84.44802363558682,84.62845442043202,52042000
2021-01-07,88.83445739746094,88.89161277431286,86.33928693754939,86.48889508030167,45300000
2021-01-08,89.82655334472656,89.95727654955532,88.15275631989086,88.87074040155272,41012000
2021-01-11,87.81401062011719,89.18561060776798,87.50584487394376,88.77579233412943,24194000
2021-01-12,86.81148529052734,88.37668267532193,85.75576411785147,87.17780759860824,27140000
2021-01-13,87.20166778564453,87.73027163426663,86.38700641146924,86.41534140405791,21882000
2021-01-14,86.49485778808594,88.22606793988501,86.15785648307222,87.16288396051263,23590000
2021-01-15,86.29655456542969,87.28120321354139,85.56887762193507,86.39596216038913,26844000
2021-01-19,89.01388549804688,89.92919820169068,86.5584796300494,87.09479667463215,34692000
2021-01-20,93.78751373291016,94.62304707144322,90.73714128504689,91.0318904103252,49806000
2021-01-21,94.00372314453125,96.17133464580998,93.79794559485457,94.33923034875679,41278000
2021-01-22,94.4908218383789,94.98289955740768,93.53202075390273,94.22390716126573,25442000
2021-01-25,94.40882873535156,95.90890722316486,92.82474639829125,95.46604402659281,38546000
2021-01-26,95.29554748535156,95.6812552646977,93.65554616053853,93.88394013700601,26262000
2021-01-27,90.99858093261719,93.94158963816852,89.91551847709378,93.5702996616964,54966000
2021-01-28,92.60504913330078,94.38049122071503,91.58759842157473,91.65220918111014,35462000
2021-01-29,91.24462890625,92.31526073740953,89.97517433378358,91.7630469745045,32252000
2021-02-01,94.50574493408203,95.55162922057079,91.9996453658914,92.13086155751105,32044000
2021-02-02,95.80602264404297,97.21017469332487,95.15886841904917,95.5599799591913,45474000
2021-02-03,102.89189910888672,105.19967643750734,100.32266777905822,103.03753307550389,82364000
2021-02-04,102.50916290283203,103.31338056530954,101.52600857380574,102.83324054287903,37046000
2021-02-05,104.28014373779297,104.5043132526426,102.35806667282309,102.88841487003155,30702000
2021-02-08,104.02714538574219,105.54994632376321,102.98782159168269,104.67330602442463,24838000
2021-02-09,103.55992889404297,104.6345425698708,103.31290024654466,103.31290024654466,17798000
2021-02-10,104.14991760253906,104.79558529166307,102.54496331937904,104.09176867883805,22710000
2021-02-11,104.1752700805664,104.4804552245094,103.25225168540237,104.35520030634,18914000
2021-02-12,104.58383178710938,104.81794432854795,103.5410343991168,103.89492597926663,17114000
2021-02-16,105.46808624267578,106.99799375343673,104.59626952464103,104.59626952464103,22676000
2021-02-17,105.78668212890625,106.05260327774896,104.32586778635326,104.3795495469918,21418000
2021-02-18,105.23446655273438,106.00662534847878,104.56395270523247,104.89597871210897,22432000
2021-02-19,104.43621826171875,105.8970326926659,104.25081974261536,105.33736352022999,29148000
2021-02-22,102.6339340209961,103.95308864622511,102.49774252313924,102.73930287323896,27350000
2021-02-23,102.93115997314453,103.48536841601191,99.50949753969282,100.65221068503982,33348000
2021-02-24,104.13948059082031,104.41832542038962,101.30433568370212,101.48824009069217,24966000
2021-02-25,100.96782684326172,104.1250620769489,100.46730018665102,102.76166068362699,36568000
2021-02-26,101.24119567871094,102.93860245015887,100.20734029545353,101.92015838729012,41670000
2021-03-01,103.46050262451172,103.7095183169569,101.70046459460566,102.21838204368727,28090000
2021-03-02,103.1786880493164,104.59675721675026,102.95104492214082,103.19608646123514,22692000
2021-03-03,100.73670959472656,103.80884906570522,99.90614396795964,102.74973777140723,29684000
2021-03-04,101.8490982055664,103.84473565415392,100.41661114379788,100.5707016249836,42360000
2021-03-05,104.80403137207031,105.27970426860412,101.71613172422657,103.04349255068736,43904000
2021-03-08,100.61045837402344,105.81153692434599,100.48320878536181,104.43571995379011,32948000
2021-03-09,102.02852630615234,103.28803783510574,101.78646540364207,102.88841285032791,33946000
2021-03-10,102.14434814453125,103.13694507176166,101.06774736961407,102.97589977546511,25372000
2021-03-11,105.11368560791016,105.65695745044803,103.00671068420506,103.09021395773665,24782000
2021-03-12,102.48680877685547,103.89543557445359,101.77255613637497,103.6339891500029,34516000
2021-03-15,102.71395874023438,102.74228614779493,101.57174609406722,102.50569351624166,25962000
2021-03-16,104.00775909423828,105.55059018882199,102.8884132316246,103.33525814471051,29832000
2021-03-17,103.93618774414062,104.86566037068849,102.09313920937869,103.18813186498998,25980000
2021-03-18,101.20938873291016,103.1617878099549,101.07667844315648,102.44107340234133,27228000
2021-03-19,101.55633544921875,102.04840561723759,100.28787442177094,101.4991724890406,46298000
2021-03-22,101.32720184326172,102.2914713883657,100.70490138356904,101.48874770853398,39096000
2021-03-23,102.04145050048828,103.00283031311082,101.35850595227299,101.97881925148319,27340000
2021-03-24,101.64878845214844,103.29649554785973,101.4745767901684,102.65829080548723,23080000
2021-03-25,101.61400604248047,102.33521355118381,99.94243858671976,101.63637218204181,28378000
2021-03-26,101.17608642578125,101.94352778213864,100.10594759567616,101.34061290464693,29870000
2021-03-29,102.19007110595703,102.31333893714539,100.18548421997293,100.79486097703258,24596000
2021-03-30,102.16968536376953,102.92718369447174,101.59758554017122,102.2735676853814,20732000
2021-03-31,102.82032775878906,104.04787907880126,102.22958565593248,102.34763548044093,29198000
2021-04-01,106.25589752197266,106.51387032234167,104.22497036013293,104.277658578048,33980000
2021-04-05,110.61995697021484,111.20448751080687,106.94530452466958,107.01091641119838,43298000
2021-04-06,110.5802001953125,111.2218861152194,110.08563476749673,110.46836192454357,27060000
2021-04-07,111.8193359375,112.0837629971656,110.60903132882551,110.64879587991763,25798000
2021-04-08,112.60267639160156,113.5254369124992,112.21696860682204,113.22497679762927,27166000
2021-04-09,113.61862182617188,113.77569291790745,112.01982620322964,112.16824359551228,20888000
2021-04-12,112.07332611083984,113.09375744501008,111.26189567804632,112.6429383217843,31318000
2021-04-13,112.6936264038086,113.1876836357711,112.13792388644819,112.40533913224607,23310000
2021-04-14,112.07579803466797,113.22645951626876,111.79497371370489,113.08580086564676,20220000
2021-04-15,114.15444946289062,114.6483626309408,112.63051084526207,113.17626278768722,27472000
2021-04-16,114.20912170410156,114.64055529607809,113.54755733105192,114.46957456482171,22596000
